DAY,STRESS,AVE_USER_SCORE
2022-01-03,30.191009498279485,2.111111111111111
2022-01-04,61.41820782802572,1.9090909090909092
2022-01-05,39.64426559096825,1.5
2022-01-06,37.28340185325995,1.6875
2022-01-07,93.11803255448297,1.5
2022-01-10,40.2411428866006,2.0833333333333335
2022-01-11,35.6552137435078,2.2192982456140355
2022-01-12,29.542697150516155,1.9206349206349205
2022-01-13,14.44853917234802,1.9824561403508774
2022-01-14,40.896156869820736,1.8461538461538463
2022-01-17,135.5970963875607,2.259259259259259
2022-01-18,81.89108553606638,2.5416666666666665
2022-01-19,31.50424007320247,1.9411764705882353
2022-01-20,21.654111839985575,1.8395061728395061
2022-01-21,33.283975358601936,1.8793103448275863
2022-01-24,59.73347466910673,2.175
2022-01-25,65.5994935110126,1.5
2022-01-26,104.44581341100357,2.357142857142857
2022-01-27,47.220058510432644,2.25
2022-01-28,51.48187336486538,2.45
2022-01-31,44.80429291302051,1.6136363636363635
2022-02-01,31.334282731689715,2.4533333333333336
2022-02-02,61.942733236245545,1.6944444444444444
2022-02-03,36.120539223899065,1.9375
2022-02-04,67.84185429097985,1.9047619047619047
2022-02-07,52.400280953178765,2.3333333333333335
2022-02-08,54.00656631397161,1.6818181818181819
2022-02-09,47.23830757929194,2.606060606060606
2022-02-10,43.41426417331459,1.64367816091954
2022-02-11,35.26118979804878,1.8571428571428572
2022-02-14,41.59489258051629,1.5625
2022-02-15,29.044424110422334,1.4696969696969697
2022-02-16,18.58052917144588,1.9999999999999998
2022-02-17,30.223203123993144,1.84375
2022-02-18,75.25721392393643,1.5897435897435899
2022-02-21,25.295277924555048,1.875
2022-02-22,82.24165839702037,1.3461538461538463
2022-02-23,29.7270694521413,1.0347222222222223
2022-02-24,26.43156599177761,2.0104166666666665
2022-02-25,52.0979147603521,2.103658536585366
2022-02-28,53.53878571520627,1.7149122807017545
2022-03-01,92.00326704728518,2.1257861635220126
2022-03-02,38.12190532651142,1.3902439024390243
2022-03-03,60.52539533205315,2.0517241379310347
2022-03-04,30.801915121209383,1.9516129032258065
2022-03-07,18.82443003879216,1.7933333333333332
2022-03-08,38.56568247135695,1.71875
2022-03-09,18.894964751975046,1.6724137931034482
2022-03-10,59.5885646901138,1.4358974358974357
2022-03-11,71.19593906666836,2.215686274509804
2022-03-14,88.24066603946231,2.112403100775194
2022-03-15,21.899456136507165,2.220261437908497
2022-03-16,26.705495341074585,1.4846938775510203
2022-03-17,36.223660639490674,1.4871794871794874
2022-03-18,40.907994277834334,1.7837837837837838
2022-03-21,50.65927338806336,2.4166666666666665
2022-03-22,40.16360367558929,2.066666666666667
2022-03-23,96.05641617156186,1.6833333333333333
2022-03-24,56.959571095330766,1.603174603174603
2022-03-25,44.930676736303525,2.0114942528735633
2022-03-28,46.223332001598074,1.9206349206349205
2022-03-29,65.16170273091643,1.6346153846153846
2022-03-30,84.57174616266933,2.0
2022-03-31,47.491410307630844,1.9090909090909092
2022-04-01,21.75681440336113,1.7884615384615385
2022-04-04,50.413168713672626,1.6428571428571428
2022-04-05,44.28619205340688,2.0
2022-04-06,38.509182529351875,1.8285714285714285
2022-04-07,47.072583867101386,2.090909090909091
2022-04-08,61.14833812328431,1.8235294117647058
2022-04-11,38.71691389687215,1.0
2022-04-12,36.1861508125733,2.6904761904761907
2022-04-13,44.89942391710592,2.289473684210526
2022-04-14,30.514962689933377,2.1875
2022-04-15,28.156508963437425,1.9642857142857142
2022-04-18,74.07025762633226,2.076923076923077
2022-04-19,64.60458417640766,1.8
2022-04-20,37.0698645496372,1.95
2022-04-21,40.948017218048015,2.3529411764705883
2022-04-22,37.02765713401982,1.5714285714285714
2022-04-25,121.67357235833127,2.1052631578947367
2022-04-26,37.93994303609861,2.0952380952380953
2022-04-27,48.67544108360289,2.6481481481481484
2022-04-28,81.20281468689186,2.1
2022-04-29,40.04323199257665,2.25
2022-05-02,50.58565205624217,2.3333333333333335
2022-05-03,48.64230665137319,1.6
